,n_cylinders,Engine stroke_ four-stroke,Fuel system_reduced_0,Fuel control_Other,Cooling system_Liquid,Cooling system_Air,Cooling system_Oil & air,Transmission type_Chain,Transmission type_Belt,Transmission type_Shaft drive,n_disks_front,abs,has_front_disk,n_pistons_front,n_disks_rear,has_rear_disk,n_pistons_rear,Category,Rear tire_width,Rear tire_height,Rear tire_diameter,Front tire_width,Front tire_height,Front tire_diameter,reartyre_speed,fronttyre_speed,Rear tire_construction_B,Front tire_construction_B,Rear tire_label_format_I,Rear tire_label_format_N,Rear tire_label_format_A,Front tire_label_format_I,Front tire_label_format_N,Front tire_label_format_A
32190,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,4.0,Custom,240.0,120.0,406.4,150.0,120.0,431.79999999999995,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32191,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,4.0,Custom,240.0,120.0,406.4,150.0,120.0,431.79999999999995,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32192,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,4.0,Custom,240.0,120.0,406.4,150.0,120.0,431.79999999999995,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32195,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1,1.0,1.0,0.0,1.0,Custom,240.0,120.0,406.4,150.0,120.0,431.79999999999995,240.0,240.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32197,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1,1.0,1.0,0.0,1.0,Custom,240.0,120.0,406.4,150.0,120.0,431.79999999999995,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32198,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1,1.0,1.0,0.0,1.0,Custom,240.0,120.0,406.4,150.0,120.0,431.79999999999995,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32199,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1,1.0,1.0,0.0,1.0,Custom,240.0,120.0,406.4,150.0,120.0,431.79999999999995,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32201,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1,1.0,1.0,0.0,1.0,Custom,240.0,120.0,406.4,150.0,120.0,431.79999999999995,167.05882352941177,167.05882352941177,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32202,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1,1.0,1.0,0.0,1.0,Custom,240.0,120.0,406.4,150.0,120.0,431.79999999999995,167.05882352941177,167.05882352941177,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32203,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1,1.0,1.0,0.0,1.0,Classic,240.0,120.0,406.4,150.0,120.0,431.79999999999995,167.05882352941177,167.05882352941177,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32205,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1,1.0,1.0,0.0,1.0,Touring,240.0,120.0,406.4,150.0,120.0,431.79999999999995,167.05882352941177,167.05882352941177,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32212,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,4.0,Custom,240.0,120.0,406.4,150.0,120.0,431.79999999999995,167.05882352941177,167.05882352941177,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32213,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,4.0,Custom,240.0,120.0,406.4,150.0,120.0,431.79999999999995,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32214,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,4.0,Custom,240.0,120.0,406.4,150.0,120.0,431.79999999999995,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32215,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,2.0,Custom,240.0,120.0,406.4,150.0,120.0,431.79999999999995,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32216,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1,1.0,1.0,0.0,1.0,Touring,180.0,126.0,406.4,150.0,120.0,406.4,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32223,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,2.0,Touring,180.0,126.0,406.4,150.0,120.0,406.4,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32225,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1,4.0,1.0,0.0,4.0,Custom,240.0,120.0,406.4,150.0,120.0,431.79999999999995,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32226,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Classic,130.0,104.0,431.79999999999995,100.0,90.0,482.59999999999997,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32227,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Classic,130.0,104.0,431.79999999999995,100.0,90.0,482.59999999999997,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32228,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Allround,130.0,104.0,431.79999999999995,100.0,90.0,482.59999999999997,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32229,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Classic,130.0,104.0,431.79999999999995,100.0,90.0,482.59999999999997,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32230,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,2.0,1.0,0.0,2.0,Classic,130.0,104.0,431.79999999999995,100.0,90.0,482.59999999999997,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32235,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,2.0,1.0,0.0,2.0,Classic,130.0,104.0,431.79999999999995,100.0,90.0,482.59999999999997,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32236,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,2.0,1.0,0.0,2.0,Classic,130.0,104.0,431.79999999999995,100.0,90.0,482.59999999999997,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32237,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,2.0,1.0,0.0,2.0,Classic,130.0,104.0,431.79999999999995,100.0,90.0,482.59999999999997,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32238,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,2.0,1.0,0.0,2.0,Classic,150.0,105.0,431.79999999999995,90.0,81.0,533.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32239,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,2.0,1.0,0.0,2.0,Classic,150.0,105.0,431.79999999999995,90.0,81.0,533.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32240,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,2.0,1.0,0.0,2.0,Classic,150.0,105.0,431.79999999999995,90.0,81.0,533.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32241,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,2.0,1.0,0.0,2.0,Classic,150.0,105.0,431.79999999999995,90.0,81.0,533.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32242,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,2.0,1.0,0.0,2.0,Classic,150.0,105.0,431.79999999999995,90.0,81.0,533.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32243,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,2.0,1.0,0.0,2.0,Classic,150.0,105.0,431.79999999999995,90.0,81.0,533.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32244,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,2.0,1.0,0.0,2.0,Classic,150.0,105.0,431.79999999999995,90.0,81.0,533.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32245,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,2.0,1.0,0.0,2.0,Classic,150.0,105.0,431.79999999999995,90.0,81.0,533.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32246,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,2.0,1.0,0.0,2.0,Classic,150.0,105.0,431.79999999999995,90.0,81.0,533.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32247,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,2.0,1.0,0.0,2.0,Classic,150.0,105.0,431.79999999999995,90.0,81.0,533.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32249,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,2.0,1.0,0.0,2.0,Classic,150.0,75.0,431.79999999999995,90.0,81.0,533.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32250,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,2.0,1.0,0.0,2.0,Classic,150.0,105.0,431.79999999999995,90.0,81.0,533.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32264,3,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1,4.0,1.0,0.0,2.0,Naked bike,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32265,3,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1,1.0,1.0,0.0,1.0,Sport,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32268,3,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1,1.0,1.0,0.0,1.0,Naked bike,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32269,3,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1,4.0,1.0,0.0,2.0,Naked bike,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32286,3,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Naked bike,190.0,104.5,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32290,3,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Naked bike,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32291,3,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Naked bike,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32322,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,2.0,1.0,0.0,2.0,Classic,160.0,96.0,431.79999999999995,120.0,84.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32323,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,2.0,1.0,0.0,2.0,Allround,160.0,96.0,431.79999999999995,120.0,84.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32324,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Allround,160.0,96.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32352,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,0.0,1,1.0,1.0,0.0,1.0,Custom,170.0,136.0,381.0,110.0,88.0,457.2,167.05882352941177,167.05882352941177,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32353,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,0.0,1,1.0,1.0,0.0,1.0,Custom,170.0,136.0,381.0,110.0,88.0,457.2,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32354,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,0.0,1,1.0,1.0,0.0,1.0,Custom,170.0,136.0,381.0,110.0,88.0,457.2,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32355,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,0.0,1,1.0,1.0,0.0,1.0,Custom,170.0,136.0,381.0,110.0,88.0,457.2,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32356,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,0.0,1,1.0,1.0,0.0,1.0,Custom,170.0,136.0,381.0,110.0,88.0,457.2,167.05882352941177,167.05882352941177,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32361,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,0.0,1,2.0,1.0,0.0,2.0,Custom,170.0,136.0,381.0,100.0,90.0,482.59999999999997,167.05882352941177,167.05882352941177,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32362,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,0.0,1,2.0,1.0,0.0,2.0,Custom,170.0,136.0,381.0,100.0,90.0,482.59999999999997,167.05882352941177,167.05882352941177,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32386,3,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1,1.0,1.0,0.0,1.0,Sport,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32389,3,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1,1.0,1.0,0.0,1.0,Touring,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32393,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,2.0,1.0,0.0,2.0,Naked bike,150.0,105.0,431.79999999999995,100.0,90.0,457.2,167.05882352941177,167.05882352941177,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32396,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,2.0,1.0,0.0,2.0,Naked bike,150.0,105.0,431.79999999999995,100.0,90.0,482.59999999999997,167.05882352941177,167.05882352941177,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32398,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,4.0,1.0,0.0,2.0,Naked bike,150.0,105.0,431.79999999999995,100.0,90.0,482.59999999999997,167.05882352941177,167.05882352941177,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32403,3,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1,1.0,1.0,0.0,1.0,Naked bike,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32404,3,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1,2.0,1.0,0.0,1.0,Naked bike,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32411,3,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Naked bike,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32413,3,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1,1.0,1.0,0.0,1.0,Naked bike,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32419,3,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,1.0,1.0,0.0,2.0,Naked bike,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32423,3,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Naked bike,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32429,3,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Naked bike,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32438,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,2.0,1.0,0.0,2.0,Naked bike,150.0,105.0,431.79999999999995,100.0,90.0,457.2,167.05882352941177,167.05882352941177,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32439,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,2.0,1.0,0.0,2.0,Naked bike,150.0,105.0,431.79999999999995,100.0,90.0,457.2,167.05882352941177,167.05882352941177,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32441,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,2.0,1.0,0.0,2.0,Naked bike,150.0,105.0,431.79999999999995,100.0,90.0,457.2,167.05882352941177,167.05882352941177,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32515,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Classic,130.0,104.0,431.79999999999995,100.0,90.0,457.2,167.05882352941177,167.05882352941177,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32516,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Classic,130.0,104.0,431.79999999999995,100.0,90.0,457.2,167.05882352941177,167.05882352941177,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32517,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Classic,130.0,104.0,431.79999999999995,100.0,90.0,457.2,167.05882352941177,167.05882352941177,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32518,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Classic,130.0,104.0,431.79999999999995,100.0,90.0,457.2,167.05882352941177,167.05882352941177,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32523,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,2.0,1.0,0.0,2.0,Classic,130.0,104.0,431.79999999999995,100.0,90.0,457.2,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32524,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,2.0,1.0,0.0,2.0,Classic,130.0,104.0,431.79999999999995,100.0,90.0,457.2,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32525,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1.0,1,2.0,1.0,0.0,2.0,Classic,160.0,96.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32526,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1.0,1,2.0,1.0,0.0,2.0,Classic,160.0,96.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32527,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1.0,1,2.0,1.0,0.0,2.0,Classic,160.0,96.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32528,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,1.0,1,2.0,1.0,0.0,2.0,Classic,160.0,96.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32529,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,1.0,1,2.0,1.0,0.0,2.0,Allround,160.0,96.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32530,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1.0,1,4.0,1.0,0.0,2.0,Classic,160.0,96.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32531,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1.0,1,4.0,1.0,0.0,2.0,Classic,160.0,96.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32532,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1.0,1,4.0,1.0,0.0,2.0,Classic,160.0,96.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32533,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Classic,160.0,96.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32534,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Classic,160.0,96.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32535,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Classic,160.0,96.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32537,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,2.0,1.0,0.0,2.0,Classic,130.0,104.0,431.79999999999995,100.0,90.0,482.59999999999997,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32538,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Classic,130.0,104.0,431.79999999999995,100.0,90.0,457.2,167.05882352941177,167.05882352941177,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32539,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,2.0,1.0,0.0,2.0,Classic,130.0,104.0,431.79999999999995,100.0,90.0,457.2,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32540,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Classic,160.0,96.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32541,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Classic,160.0,96.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32542,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Classic,160.0,96.0,431.79999999999995,120.0,84.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32558,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1.0,1,4.0,1.0,0.0,2.0,Custom,200.0,100.0,431.79999999999995,120.0,84.0,482.59999999999997,167.05882352941177,167.05882352941177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
